key1;key2;percent_31JAN2010;percent_28FEB2010;percent_31MAR2010;percent_30APR2010;percent_31MAY2010;percent_30JUN2010;percent_31JUL2010;percent_31AUG2010;percent_30SEP2010;percent_31OCT2010;percent_30NOV2010;percent_31DEC2010;percent_31JAN2011;percent_28FEB2011;percent_31MAR2011;percent_30APR2011;percent_31MAY2011;percent_30JUN2011;percent_31JUL2011;percent_31AUG2011;percent_30SEP2011;percent_31OCT2011;percent_30NOV2011;percent_31DEC2011;percent_31JAN2012;percent_29FEB2012;percent_31MAR2012;percent_30APR2012;percent_31MAY2012;percent_30JUN2012;percent_31JUL2012;percent_31AUG2012;percent_30SEP2012;percent_31OCT2012;percent_30NOV2012;percent_31DEC2012;percent_31JAN2013;percent_28FEB2013;percent_31MAR2013;percent_30APR2013;percent_31MAY2013;percent_30JUN2013;percent_31JUL2013;percent_31AUG2013;percent_30SEP2013;percent_31OCT2013;percent_30NOV2013;percent_31DEC2013;percent_31JAN2014;percent_28FEB2014;percent_31MAR2014;percent_30APR2014;percent_31MAY2014;percent_30JUN2014;percent_31JUL2014;percent_31AUG2014;percent_30SEP2014;percent_31OCT2014;percent_30NOV2014;percent_31DEC2014;percent_31JAN2015;percent_28FEB2015;percent_31MAR2015;percent_30APR2015;percent_31MAY2015;percent_30JUN2015;percent_31JUL2015;percent_31AUG2015;percent_30SEP2015;percent_31OCT2015;percent_30NOV2015;percent_31DEC2015;percent_31JAN2016;percent_29FEB2016;percent_31MAR2016;percent_30APR2016;percent_31MAY2016;percent_30JUN2016;percent_31JUL2016;percent_31AUG2016;percent_30SEP2016;percent_31OCT2016;percent_30NOV2016;percent_31DEC2016
5;1;0.0384541434;0.0382189948;0.0555967383;0.0370027752;0.0547245531;0.0357653791;0.0174307129;0.0347222222;0.0342348511;0.016644474;0.0320410125;0.0313234143;0.0600781015;0.043528729;0.0560381059;0.0542667209;0.0525969757;0.0386001029;0.0680642527;0.0818665575;0.0657375756;0.0782268579;0.0995272456;0.0739827374;0.0489955904;0.0734663891;0.0961422906;0.0834724541;0.0931207077;0.0798630918;0.0562619557;0.0558784086;0.0330614944;0.0109541023;0.0108049703;0.0216076059;0.0422431091;0.0415282392;0.0308610225;0.0205782488;0.0406504065;0.0201673893;0.0504999495;0.0406876208;0.0603378922;0.0506842372;0.0607902736;0.0709579321;0.0405720661;0.0711309826;0.0709076175;0.0806695573;0.0698672522;0.0393894633;0.0483045116;0.0674698795;0.0475601636;0.0371609067;0.0368188513;0.0541174348;0.0266453504;0.0527148129;0.043047783;0.0424448217;0.050259675;0.0493056126;0.0967351874;0.080925791;0.0803083842;0.1197222444;0.0942285041;0.0992669517;0.0820099903;0.0512933245;0.071484738;0.0840100812;0.095018325;0.0992851469;0.0580233383;0.0576960062;0.0440030173;0.0557137551;0.0603937674;0.0472282897
5;2;12.363007114;12.019873877;11.193476649;11.285846438;10.178766873;9.2811158798;8.9070943002;8.2291666667;8.8668264293;9.154460719;9.3239346363;9.8512137823;10.093121057;10.359837493;9.8206780611;9.7408764075;9.4806048652;9.6114256305;8.9572556493;9.7284759176;10.018406521;9.4132985658;9.6665837273;8.8779284834;8.2067613915;7.1997061344;6.1290710251;5.5211066062;5.0750785706;4.6662863662;4.4446944976;4.6043808672;4.7057527;4.6335852777;5.0459211237;5.4451166811;6.0724469321;6.6029900332;6.8717210164;7.3258565696;7.4796747967;7.3207623273;7.3123926876;7.71030414;8.2160096541;7.5823618855;7.3252279635;6.8727825646;6.4408154985;5.9648409714;5.794165316;5.6267016235;5.5294939615;5.7705563762;5.9994203459;6.4385542169;6.6774469704;6.5681902638;6.6181885125;6.4670334626;6.2616573408;6.176418907;6.3108049935;6.2648556876;6.022784386;5.9495439231;5.9330914954;6.1908230153;6.3042081593;6.4171122995;6.3839811543;6.322541234;6.1582047268;6.0526122957;5.7473729359;5.4466535984;5.1242025248;5.2356367487;5.0222422797;5.1477658824;5.1043500126;5.2866163179;5.4777146998;5.4312533207
5;3;10.805614305;10.911523027;11.119347665;10.841813136;10.087559285;9.8712446352;9.7437685201;9.4791666667;9.4659363232;9.2709720373;9.3079141301;9.6162881754;9.6725743467;9.9390597795;9.876716167;9.7001763668;10.006574622;9.9459598559;9.9918322897;10.083231;10.241914278;10.717079531;10.724060712;10.172626387;10.007349339;9.4894085956;9.241677683;8.8361554973;8.7067861716;8.2829435254;8.1579835715;8.1023692445;7.9347586511;7.5802387994;7.6175040519;7.3249783924;7.033477664;6.976744186;6.6762678737;6.5438831155;6.4430894309;6.4233135021;6.5245934754;6.4693317058;6.3958165728;6.0415610745;5.977710233;5.7982767359;5.6902322751;5.6396707652;5.5611831442;5.4351114248;5.2899490967;5.4652880355;5.2941744759;5.0698795181;5.2506420622;5.3140096618;5.2282768778;5.2403716064;5.0803801403;5.253909682;5.3981919931;5.4244482173;5.3191489362;5.4811406032;5.5219669488;5.4463057376;5.4529392869;5.531167691;5.5516293679;5.5742211362;5.5021248043;5.5689895215;5.6973336193;5.8246989639;5.707886521;5.7122054541;5.6347108504;5.7311366113;5.9906965049;6.2213693203;6.2930305592;6.169195348
5;4;12.862910979;13.223772215;13.899184581;14.28307123;15.450565487;15.933476395;15.844518041;15.920138889;15.902088326;16.577896138;17.20602371;17.760375881;17.482727546;17.672663958;18.226393948;18.545651879;18.553583169;18.733916624;20.814048462;20.835038887;20.996581646;21.538461538;21.647175914;22.219482121;22.390984811;22.517448267;22.461242639;23.157643692;23.408217902;23.593839133;23.765050073;23.82655342;24.134890897;24.865812247;25.099945975;25;25.071285247;25.072674419;25.151733361;25.239222142;25.680894309;25.95543007;26.653873346;26.904689248;26.438053097;26.447034972;26.028368794;26.213887481;26.179125672;26.704603191;26.70178282;26.358777856;25.990617826;25.40620384;25.118346054;24.559036145;24.426900029;24.758454106;24.631811487;24.226571661;24.682476241;24.336671938;24.046491606;24.15959253;24.300552856;24.365190237;24.240225715;23.937848992;23.562479923;23.329874691;23.266588143;23.365913256;23.216282711;22.876822745;22.782186003;22.794735368;22.750101805;22.703203601;22.680678228;22.392461055;22.114659291;21.746935743;21.63304747;21.795855718
5;5;54.028071525;54.098987197;52.297998517;51.822386679;52.261948194;52.449928469;52.815060136;53.90625;54.587470045;53.362183755;53.0759372;51.855912294;51.712225894;50.870574579;50.490333427;50.345950346;49.980276134;49.819866186;47.359106997;46.691226634;46.989219038;46.336375489;46.155760139;45.819975339;46.815286624;48.549038815;49.284941714;49.642260911;49.447095798;50.028522533;50.061888151;49.944121591;50.099184483;49.589221163;49.259859535;49.222126188;48.611257789;48.390780731;47.793436889;47.679802449;46.859756098;46.112735706;45.227754772;44.817414302;44.911504425;45.737455651;46.393110436;46.720729853;47.378030226;47.647596789;48.379254457;48.331148533;49.805369797;50.684391925;51.144816926;51.739759036;51.326928565;52.164622817;52.319587629;52.82763597;53.441691092;53.856967141;54.042186827;53.998302207;54.447981236;54.400525927;54.397420395;54.802945699;55.244137488;55.271769495;55.414212799;55.070250458;55.371654365;55.609291419;55.822431911;55.817698124;56.345866703;56.387344453;56.630778157;56.888262068;57.034196631;57.143741488;56.945283247;57.187555346
5;6;0.9805806576;0.8790368813;1.1119347665;1.0175763182;0.9850419555;1.0729613734;1.1852884783;1.0590277778;0.8045190003;0.7822902796;0.7689842999;0.8457321848;1.021327726;0.9866511898;1.0367049594;1.0175010175;1.0650887574;0.9135357694;1.1979308467;1.0779096739;0.8545884828;0.8865710561;0.7340134362;1.085080148;1.0656540911;0.9060854659;0.7931738974;0.7512520868;0.8380863695;0.8100399315;0.7764149882;0.748770675;0.782455367;0.9420527988;0.7347379795;0.7886776145;0.7603759637;0.778654485;0.8126735933;0.8231299516;0.8231707317;0.9478672986;1.0705989294;1.0985657614;1.2067578439;1.2062848454;1.2158054711;1.2671059301;1.3084491328;1.127934153;1.1952998379;1.1797922759;1.3873640084;1.5066469719;1.352526326;1.3975903614;1.3602206792;1.254180602;1.2242268041;1.2627401461;1.2789768185;1.3002987173;1.2914334912;1.2648556876;1.3067515497;1.2162051113;1.3220475615;1.3271829732;1.2929649855;1.3089632054;1.279937181;1.382101405;1.3941698352;1.3775921448;1.4654371292;1.38616634;1.3709786887;1.3767540376;1.4312423441;1.4039361498;1.4018104099;1.3680822087;1.3709385191;1.3873310113
5;7;5.5758507979;5.5799732467;6.5418828762;6.9010175763;6.8405691354;7.3497854077;7.5649294056;7.2395833333;6.5730914071;6.6577896138;6.6485100929;6.6562255286;6.1429858816;6.6889146837;7.1308489773;6.6612399946;7.0742932281;6.8708183222;7.3373264362;7.422567881;6.9287404681;6.9230769231;6.631002737;7.0530209618;7.0553650171;6.7344190033;7.1986540079;7.3575005962;7.5544174136;7.4957216201;7.8091594464;7.7447474296;7.4829182279;7.8650454595;7.6066990816;7.4978392394;7.5826380822;7.6100498339;7.4992284744;7.7065541722;7.987804878;8.4198850459;8.382991617;8.1273522531;8.1456154465;8.261530664;8.0749746707;7.9675620882;7.9014098793;8.0073163296;7.6276337115;8.2484622366;7.7552649965;7.4347612014;7.4775384021;7.3927710843;7.7618187007;7.1070234114;7.2256995582;7.1885992604;6.6346922462;6.5278509928;6.5690916918;6.4770797963;6.3327190484;6.1467663736;5.9814590891;5.6648053735;5.6537102473;5.6508899353;5.7793482528;5.8262064753;5.8599865802;6.1405437092;6.1905783115;5.9087090451;5.9929414959;5.8909187186;5.9892979176;5.7119046093;5.7643952728;5.5342330073;5.6045416113;5.4194462483
5;8;0.3076331475;0.2102044716;0.3335804299;0.3700277521;0.4377964247;0.4291845494;0.4357678229;0.4166666667;0.2909962342;0.2663115846;0.320410125;0.2349256069;0.39050766;0.3337202554;0.4202857943;0.4341337675;0.4996712689;0.5404014411;0.5172883202;0.5594214763;0.4470155141;0.664928292;0.4976362279;0.5055487053;0.5144536992;0.4775315293;0.5768537435;0.6081564512;0.5703643348;0.6160867085;0.6863958591;0.6146624944;0.7163323782;0.6353379341;0.6374932469;0.5726015557;0.6336466364;0.5502491694;0.5143503755;0.5864800905;0.5995934959;0.6151053746;0.605999394;0.6306581223;0.6134352373;0.7704004055;0.7700101317;0.8819057273;0.76072624;0.7417945331;0.7495948136;0.8772814359;0.6687294141;0.6794682422;0.6086368467;0.5397590361;0.5041377342;0.4552211074;0.441826215;0.4509786236;0.4174438227;0.4392901072;0.4132587172;0.4753820034;0.3769475624;0.3862272989;0.4756146715;0.4774621672;0.4336652747;0.4070556309;0.4004711425;0.4581551619;0.4846044882;0.4762951564;0.4932446923;0.4970596472;0.4886656712;0.5229017739;0.5093159693;0.4615680492;0.5091777722;0.5199950477;0.5314651528;0.5254147234
5;9;0.8652182273;0.9936938659;1.371386212;1.1100832562;1.3316307917;1.0014306152;0.9935506362;1.2326388889;0.7018144471;1.448069241;1.0413329061;1.0493343774;1.2466206068;0.9141033082;0.8966096946;0.9768009768;1.0124917817;1.0936695831;1.1298665941;0.9278209851;0.8940310281;1.0430247718;1.0947997014;1.4303329223;1.3963743263;1.371372597;1.297920923;1.2759360839;1.478291235;1.5288077581;1.440306065;1.5310683952;1.476746749;1.3473545843;1.3830361967;1.3504753673;1.5629950364;1.5573089701;2.1294105545;1.6359707789;1.6768292683;1.6940607038;1.5250984749;1.5563014953;1.3475462591;1.3988849468;1.5602836879;1.4292954891;1.4707373973;1.3921349456;1.3371150729;1.3915498639;1.2875536481;1.1718365337;1.207612791;1.0409638554;1.0368115666;0.9290226682;0.7271723122;0.8388202399;0.8348876454;0.7819363908;0.7318123117;0.6706281834;0.6282459373;0.7313665872;0.7093913744;0.7364246986;0.6665595888;0.7502593982;0.6517471535;0.6337813073;0.6933571908;0.6521579834;0.5861748517;0.9591150938;0.8144427854;0.7280910776;0.825220811;0.8462080903;0.7794820216;0.8233254921;0.8273946129;0.8619162879
5;10;0.4614497212;0.6306134149;0.4262416605;0.5735430157;0.7114191901;0.5364806867;0.6449363779;0.6597222222;0.7531667237;0.6990679095;0.6087792374;0.5481597494;0.5557224392;0.5658734765;0.4342953208;0.7733007733;0.5917159763;0.6819351518;0.5989654234;0.5184881976;0.6310807257;0.5215123859;0.7464543419;0.9001233046;0.673689368;0.8326190768;0.7451027521;0.7870259957;0.675125131;0.8328579578;0.843929335;0.8605274922;0.5620454045;0.5805674225;0.6482982172;0.8967156439;0.7286936319;0.6644518272;0.7303775332;0.9465994444;0.8638211382;0.7663607946;0.8180991819;0.8035805106;0.8447304907;0.760263558;0.6484295846;0.7805372529;0.76072624;0.6808251194;0.5571312804;0.6251890693;0.4890707655;0.3840472674;0.4444015071;0.5686746988;0.4185294397;0.4738015608;0.5983063328;0.496076486;0.4085620393;0.3865752943;0.3271631511;0.3480475382;0.4188306249;0.4273153094;0.4111245466;0.388443797;0.3854802441;0.391092665;0.3219473891;0.4657910812;0.3429508686;0.4030189785;0.3788691114;0.5880705685;0.481878648;0.5229017739;0.4255044807;0.5513173921;0.3960271561;0.396186703;0.3865201111;0.3896333904
5;11;1.7112093828;1.4141028091;1.6493699036;1.7576318224;1.6599781102;2.0386266094;1.8476555691;1.8229166667;2.0198562136;1.7643142477;1.6661326498;1.5505090055;1.6221087414;1.6250725479;1.611095545;1.7501017501;1.6831032216;1.749871333;2.0283147291;2.0739527903;1.9326847226;1.8774445893;2.0029858174;1.8618988903;1.8250857423;1.8489041264;2.1752193246;1.9794896256;2.153416366;2.0650313748;1.9579160572;1.9669199821;2.0718536478;1.9498302114;1.9556996218;1.8798617113;1.9009399092;1.7545681063;1.7899393067;1.4919230373;1.5447154472;1.7243117878;1.8280981719;1.8411148408;1.8201930813;1.7435377598;1.9452887538;1.9969589458;2.0691753728;2.0221522203;2.0259319287;1.8453161238;1.7267192335;1.4574101428;1.3042218143;1.1855421687;1.1890040902;0.9383128948;0.9480854197;0.9470551096;0.9325872635;0.8873660165;0.8265174344;0.8743633277;0.7957781873;0.8464130167;0.9109230149;0.9468317553;0.9235464182;0.8220927448;0.8559089124;0.8017715333;0.8946544397;0.7913827215;0.7648866967;0.69308317;0.8280168318;0.8207572147;0.7929856231;0.8077440862;0.861201911;0.9038009162;0.86967025;0.785170317
6;1;0.0425954849;0.0564015792;0.0280819994;0.0139198218;0.0281769513;0.028364771;0.0574465029;0.0424388174;0.0278667967;0.0556870388;0.0542667209;0.0539811066;0.0789785442;0.077871512;0.1289656951;0.1130795326;0.1010866818;0.1107147251;0.1813869122;0.1939595456;0.1606640782;0.2023472278;0.1531002807;0.1506213129;0.1353846154;0.1190334484;0.0930665426;0.0687521485;0.0559409264;0.0431872166;0.0644399098;0.0529717131;0.0624089869;0.0410130216;0.040132437;0.0696933493;0.0576368876;0.0659319959;0.0741289844;0.0822894761;0.1006036217;0.0907111756;0.1079233744;0.0982844889;0.0881290209;0.0975869411;0.0957520891;0.0967203025;0.1043841336;0.1220149904;0.0957937821;0.0771803447;0.0665446681;0.0646307966;0.0634467444;0.0942803268;0.0844594595;0.0976342471;0.1117401669;0.0805860806;0.078369906;0.0630517024;0.0828672053;0.0884233438;0.1004823151;0.104993766;0.0640984552;0.0702157539;0.0561938062;0.0806051587;0.0725513906;0.0771788174;0.0524811942;0.0854652157;0.1004016064;0.0929317225;0.1073998496;0.0951072599;0.1187341903;0.0876514566;0.0818665575;0.0605907599;0.0893610684;0.0867846295
6;2;0.3691608689;0.296108291;0.3089019938;0.236636971;0.2958579882;0.3120124805;0.3734022691;0.4243881737;0.4180019507;0.4176527913;0.3120336454;0.3373819163;0.302751086;0.311486048;0.2966210988;0.3141098128;0.2653525398;0.3321441752;0.4883493791;0.3463563314;0.3882715223;0.4181842709;0.3062005614;0.3765532823;0.2584615385;0.226163552;0.197766403;0.2291738283;0.2125755203;0.1403584539;0.1610997745;0.1377264541;0.1664239651;0.1845585974;0.230761513;0.2190362405;0.2209414025;0.2543091269;0.1853224611;0.1737222273;0.219498811;0.1904934688;0.2428275924;0.1518942102;0.1586322376;0.266146203;0.278551532;0.1846478502;0.2261656228;0.2527453373;0.1915875642;0.2658434097;0.2329063384;0.282759735;0.2617178206;0.2592708988;0.2687346437;0.2403304544;0.2905244338;0.2564102564;0.2208606441;0.2452010649;0.2693184172;0.2312610529;0.2009646302;0.2034254216;0.2499839754;0.2680965147;0.2747252747;0.285218254;0.3748488513;0.3680835906;0.3848620911;0.4330237593;0.4127621598;0.4154594654;0.445709376;0.417415196;0.4026637757;0.3866976025;0.4093327876;0.4241353194;0.4616988532;0.380888096
6;3;17.748118699;17.794698252;17.48104465;17.45545657;17.441532826;17.727981847;17.794054287;17.088697128;17.653615717;17.708478352;18.667752001;18.461538462;17.559562985;17.49513303;15.940159917;15.114964191;14.493303007;13.667117727;11.873866332;12.344139651;12.759405543;12.774854984;13.090073998;12.288188779;12.16;11.415307701;10.504885993;10.519078721;9.8903557843;9.7495141438;9.4297067984;9.7362008687;10.099854379;10.068696811;10.805658674;11.310234966;12.219020173;13.016859753;13.269088213;14.007497486;13.993049204;13.561320755;13.076715532;13.313080772;13.474927294;11.958836054;10.863509749;9.9885694188;9.4554627697;8.4974725466;7.7331707742;7.529371409;7.1701879887;7.2790434642;7.1060353716;7.6681332495;8.1772113022;7.8858430342;8.3432657926;8.2124542125;7.9866058706;7.965531736;7.9552517091;7.7336416814;7.6567524116;7.5464269309;7.2815845138;7.7747989276;7.785964036;7.7318948413;7.7146311971;7.7535027309;7.5747857018;7.3614039086;7.0281124498;6.9370797573;6.4386209859;6.2348092571;6.0193072118;6.3934003609;6.5288579615;6.7154758899;6.7517251651;6.7209874162
6;4;1.5760329405;1.6497461929;1.6427969671;1.4894209354;1.3806706114;1.3898737768;1.3787160707;1.5136511529;1.4072732339;1.3782542113;1.6687016687;1.5519568151;1.6980386995;1.7131732641;1.5991746196;1.6082422415;1.5542077331;1.6607208759;1.7580577648;1.7456359102;1.7539161869;1.8211250506;1.8882367951;2.0459395004;1.7723076923;1.5831448637;1.3145649139;1.2948321302;1.2307003804;1.2524292809;1.1706583611;1.2077550588;1.1025587685;1.0868450733;0.963178489;0.8562325767;0.8261287224;0.8853725158;0.9544106746;1.1063362897;1.0974940552;1.2155297533;1.2411188056;1.3402430307;1.3219353133;1.3218594748;1.2621866295;1.1958146487;1.1134307585;1.1068502702;1.0188975007;1.1234027956;1.0979870238;1.2764582323;1.308589103;1.3277812696;1.1977886978;1.1941419452;1.1769964243;1.1575091575;1.2467939584;1.2330110691;1.2775360818;1.3127465651;1.2593783494;1.2861736334;1.3845266329;1.4936805822;1.486013986;1.7733134921;1.7714631197;1.9413440988;1.9709604059;1.9827930032;2.0247657296;1.8969004537;2.0244871657;1.9602663003;1.9100717567;1.8509925238;1.744781007;1.6510982075;1.5737477039;1.6874789065
6;5;9.1580292489;9.4331641286;9.4636338107;9.8830734967;10.270498732;10.310594242;10.254200776;10.567265526;10.617249547;10.900737853;11.04327771;11.713900135;11.833618534;12.134977287;12.187258189;12.074381204;11.953500126;12.154016484;13.78540533;13.632585204;13.268175124;13.408876298;13.370757846;13.719091251;13.907692308;14.176883704;14.518380642;14.598372866;15.417319311;15.299071475;15.605198153;15.139315605;15.248595798;15.646467754;15.6014849;15.91995221;15.513928915;15.371573891;15.659747961;15.46127823;15.986830071;16.237300435;16.611206044;16.770907791;16.533004318;17.00674237;16.939415042;17.743779126;17.710508003;17.448143629;17.730558216;17.417031129;17.476293462;17.046372597;17.186136886;17.151162791;16.784398034;16.913255727;17.163289631;17.399267399;17.846964947;18.081827098;18.396519577;18.426064481;18.488745981;18.590458692;18.768027691;18.843355036;19.118381618;19.134424603;19.147521161;19.371883163;19.418041868;19.252464247;18.987059349;19.143934838;19.412522822;19.174680334;19.13685406;19.144109307;19.09537454;18.969957082;19.09844611;19.242080903
6;6;61.35169672;61.717428088;60.966020781;60.996659243;59.622428853;60.076584882;58.652879506;58.933371057;59.133342622;57.900598636;58.106091439;56.828609987;57.101487429;57.715768981;58.382770183;59.341625832;59.767500632;60.179603887;58.197293149;58.492657246;59.030660062;58.38392014;58.586374075;57.587548638;58.043076923;58.612069992;59.271754304;59.482067148;59.476392929;59.220470741;59.402856836;59.54020553;59.652589973;59.274069517;59.335808167;57.626443648;57.896253602;56.88047471;55.596738325;55.207095181;54.957014816;54.952830189;54.19552118;53.958184417;53.846831762;54.693044713;55.649373259;56.159324716;57.072025052;58.506187903;59.426979012;59.377411886;60.272833139;61.092260462;61.424379412;61.062225016;61.217751843;61.802478408;61.784862932;61.941391941;62.268452551;62.112932605;61.584144741;62.01197116;62.151661308;62.031629372;61.899878213;61.598365888;61.31993007;60.875496032;60.453446191;60.341961529;60.534141932;60.742977608;61.222668452;60.498551358;60.799054881;61.460424812;61.437199938;61.160092807;61.17990176;61.242110578;61.440699002;61.139771467
6;7;2.9390884566;2.6508742245;2.8081999438;3.1597995546;3.1558185404;3.091760034;3.374982048;3.5224218418;3.1489480284;3.076708896;2.8354361688;2.8340080972;3.0670001316;2.5697598962;3.1080732525;3.0028898103;2.982057114;3.247631935;3.4603041719;3.4912718204;3.4007229884;3.412923243;3.0747639704;3.2007028995;3.3230769231;3.2853231758;3.3852954863;3.2313509797;3.3117028418;3.3362124811;3.3293953388;3.0935480453;3.3700852923;3.3323080078;3.3811578208;3.2656312226;3.1123919308;2.9669398135;3.1226834692;2.9989942397;3.1004207061;3.2111756168;3.3815990647;3.2523230879;3.578038248;3.6195883605;3.4818941504;3.4291743603;3.3054975644;3.2856893847;3.3527823739;3.5760226396;3.6516386625;3.4577476167;3.4737092553;3.3390949089;3.3092751843;3.1693578671;3.0616805721;3.0695970696;3.0136791109;3.0545046938;3.1489538015;3.1628349884;3.1082529475;2.9726359997;2.9998077046;2.7830971531;2.7972027972;3.0133928571;3.0471584039;3.0099738779;3.0147530468;2.9798871859;3.1459170013;2.946482261;3.2112555042;3.0909859453;3.1851737133;3.1038927559;3.0392959476;2.9992426155;2.7602641116;2.7385371969
6;8;2.6551185574;2.0586576424;2.6397079472;1.8513363029;2.5781910397;2.1131754361;2.8005170185;2.6029141321;1.9088755748;3.0210218572;2.1842355176;2.7665317139;3.1459786758;2.5567813108;3.1080732525;2.726473175;3.0578721253;2.9154877599;3.8928421934;3.4497090607;3.1731155442;3.4803723189;3.2661393213;4.1546378813;4.1723076923;3.9162004523;4.0018613309;3.6553225622;4.1843812934;4.2647376377;4.3819138653;4.3542748172;4.0357811525;4.3063672716;3.5517206782;4.3309438471;4.0826128722;4.1631345955;4.5311341735;4.452774984;4.4082677885;4.2543541364;4.4878136523;4.3691922802;4.6003348903;4.728530873;4.7440807799;4.8448078783;4.7320807237;4.8457381907;5.0422363494;5.4111997256;5.0657128598;4.7342058491;4.7585058292;4.5961659334;4.675982801;4.5587683064;4.2461263409;4.2417582418;4.0324878883;3.7620849096;3.7704578413;3.6661678683;3.6173633441;3.8125861277;3.9292353054;3.6703689519;3.5714285714;3.6458333333;3.6577992745;3.5502255996;3.6736835967;3.771864851;3.9100847836;4.1709943694;3.9845344217;3.931100074;4.0472871819;4.0216550657;4.1035611953;4.0949255239;4.0113190687;4.1560194783
6;9;0.8377112026;0.8883248731;0.9828699803;0.9047884187;1.3102282333;0.921855056;1.1632916846;1.0043853445;1.058938275;1.2529583739;1.0310676977;1.3090418354;1.0267210741;0.9733939001;1.2638638122;1.3443899987;1.2635835229;1.2055603395;1.6603878889;1.6763646439;1.3522559914;1.4434102253;1.3523858127;1.4936613531;1.5261538462;1.6664682776;1.4192647743;1.45525381;1.3425822332;1.5115525804;1.482117925;1.6950948194;1.5914291658;1.5687480775;1.6052974817;1.6925527678;1.6810758886;1.7048130357;1.8717568569;1.6366462467;1.6096579477;1.6872278665;1.9606079683;1.9478198713;1.692077201;1.7122072392;1.7235376045;1.6706234063;1.4961725818;1.5251873802;1.4369067317;1.5693336764;1.4556646149;1.4541929229;1.3720358474;1.461345066;1.3743857494;1.3593691326;1.3483313468;1.1575091575;1.054431462;1.015832983;1.1118016712;1.0134675554;1.0919078242;1.0368134392;1.0576245112;1.0532363079;1.0177322677;0.9920634921;1.2515114873;1.2229874139;1.1720800047;1.0711640362;0.9649709951;1.251844968;1.0686285039;1.0778822783;1.1770171906;1.1549368394;1.1717151044;1.3784397879;1.275877476;1.2728412323
6;10;0.709924748;0.972927242;0.898623982;1.0857461024;1.0848126233;1.1062260672;0.9909521758;1.0751167067;1.212205657;1.2390366142;0.9496676163;1.1201079622;1.2241674345;1.3238157041;1.0446221305;1.1433597186;1.2635835229;1.0579407061;1.2697083857;1.4131338321;1.5129200696;1.4164305949;1.3523858127;1.5438684574;1.4030769231;1.5950482085;1.5472312704;1.8563080096;1.4208995301;1.6195206219;1.6861776394;1.705689162;1.4042022051;1.4969752897;1.3243704224;1.7224213461;1.5946205572;1.7895827447;1.7976278725;1.9200877754;1.3901591366;1.3878809869;1.6458314597;1.5814867763;1.295496607;1.2863733144;1.5407381616;1.2925349512;1.5222686152;1.350880251;1.0537316032;1.2177343281;1.0979870238;0.9371465503;0.9913553811;1.0606536769;0.9904791155;1.0138941044;0.8566746126;0.8864468864;0.7623254488;0.7636261735;0.7043712451;0.6869813631;0.7167738478;0.7808911346;0.8525094545;0.8681220477;0.8491508492;0.7936507937;0.84643289;0.7777250059;0.6589305499;0.9458150533;0.7307005801;1.1643798174;1.0632585114;1.0144774384;0.9034123174;1.0415055427;0.9823986901;0.8886644787;0.9978652634;1.0076659756
6;11;2.6125230726;2.4816694867;2.7801179444;2.9231625835;2.831783601;2.9215714083;3.1595576619;3.2253501202;3.4136825972;3.0488653766;3.1474698141;3.0229419703;2.9616954061;3.1278390655;2.9404178489;3.216484483;3.2979529947;3.4690613852;3.4323984931;3.2141867553;3.1998928906;3.2375556455;3.5595815259;3.4391866449;3.2984615385;3.4043566242;3.7459283388;3.6094877965;3.4571492504;3.5629453682;3.286435399;3.3372179256;3.2660703141;2.9939505793;3.1604294171;2.9868578256;2.795389049;2.9010078177;2.9373610082;2.9532778641;3.1370038412;3.2111756168;3.0488353269;3.2165832738;3.4105931083;3.3090844571;3.4209610028;3.3940033412;3.2620041754;3.0590901168;2.9173560916;2.4354686562;2.4122442189;2.3751817741;2.0540883496;1.9798868636;1.9195331695;1.7649267743;1.6165077473;1.5970695971;1.4890282132;1.7023959647;1.6987777087;1.6664399401;1.6077170418;1.6339654833;1.5127235434;1.5766628367;1.7232767233;1.6741071429;1.6626360339;1.5851341724;1.5452796081;1.3731411316;1.4725568942;1.4814409884;1.4445279777;1.5428511043;1.662278664;1.6550657386;1.6629144494;1.5753597576;1.5389961773;1.5669446989
7;1;0.0332336324;0;0.0167196121;0.0168662506;0.0513786607;0.0858958942;0.0510812191;0.117410265;0.0833472245;0.1157024793;0.0824674254;0.1123415182;0.0625390869;0.0466200466;0.0458015267;0.0150715901;0;0;0.01614205;0;0;0.0636739892;0.0928361442;0.0461112819;0.0460829493;0.059970015;0.0594972483;0.0747384155;0.0294985251;0.0727378528;0.0860461781;0.0846859562;0.0976290098;0.0690417012;0.0541052347;0.0678241997;0.0785957558;0.0392362019;0.0517665329;0.0512689054;0.0254388196;0.0253807107;0.0377643505;0.0497017893;0.0368822228;0.0615687723;0.0240818784;0.0369230769;0.0366837858;0.0493035868;0.0496462703;0.0240153698;0.0227014756;0.03299967;0.0219852699;0.0326832988;0.0528652992;0.0618492939;0.0415498078;0.0408580184;0.0605387953;0.0699300699;0.0496327179;0.0691494616;0.0494119972;0.0485672657;0.0768049155;0.0571755289;0.06631928;0.0569962952;0.0654022237;0.0554938957;0.0463994061;0.0461808442;0.0552079499;0.0540248514;0.0717746277;0.0529193861;0.0699851282;0.0600394545;0.0595998297;0.0672608038;0.0579278385;0.0808276754
